OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID
O13312,2024-06-29,P1022,FAS-FOO-1022,Fashion,Footwear,3,2480.17,0.0,C1063,East,340,69,3,S10
O13313,2024-06-29,P1032,BEA-SKI-1032,Beauty,Skincare,3,860.04,0.0,C1091,South,24,46,5,S6
O13314,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,1,6260.43,0.0,C2346,West,142,24,11,S9
O13315,2024-06-29,P1028,FAS-FOO-1028,Fashion,Footwear,6,899.73,0.0,C4835,South,135,61,16,S12
O13316,2024-06-29,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3714.84,0.2,C3534,Central,426,78,13,S13
O13317,2024-06-29,P1000,ELE-AUD-1000,Electronics,Audio,3,3750.07,0.0,C4691,North,117,48,18,S7
O13318,2024-06-29,P1000,ELE-AUD-1000,Electronics,Audio,2,3597.59,0.0,C813,North,124,37,18,S7
O13319,2024-06-29,P1029,FAS-MEN-1029,Fashion,Men's Apparel,2,1464.12,0.0,C1113,North,355,28,12,S14
O13320,2024-06-29,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,4,6908.41,0.0,C2140,South,160,43,10,S9
O13321,2024-06-29,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,1973.32,0.0,C1308,South,473,38,4,S13
O13322,2024-06-29,P1023,FAS-MEN-1023,Fashion,Men's Apparel,1,1832.12,0.0,C4207,North,50,56,10,S5
O13323,2024-06-29,P1009,ELE-AUD-1009,Electronics,Audio,7,1443.23,0.0,C2202,East,403,30,15,S12
O13324,2024-06-29,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,1,938.06,0.0,C1496,West,103,64,20,S8
O13325,2024-06-29,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,1,952.87,0.0,C3878,Central,202,41,20,S8
O13326,2024-06-29,P1029,FAS-MEN-1029,Fashion,Men's Apparel,7,1436.4,0.05,C3563,South,363,65,12,S14
O13327,2024-06-29,P1043,SPO-OUT-1043,Sports,Outdoor Gear,7,1596.56,0.0,C2607,North,296,48,19,S5
O13328,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,2,1740.15,0.0,C3679,Central,462,23,11,S6
O13329,2024-06-29,P1035,BEA-HAI-1035,Beauty,Haircare,1,3792.4,0.0,C3103,West,434,47,7,S12
O13330,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,5,2550.56,0.0,C4710,East,41,20,14,S11
O13331,2024-06-29,P1042,SPO-FIT-1042,Sports,Fitness Equipment,2,1360.11,0.0,C5583,West,497,79,4,S11
O13332,2024-06-29,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5238.62,0.1,C5113,South,401,40,12,S9
O13333,2024-06-29,P1045,SPO-OUT-1045,Sports,Outdoor Gear,9,7850.58,0.1,C2823,East,163,79,11,S7
O13334,2024-06-29,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,2,968.56,0.0,C3937,North,89,75,20,S8
O13335,2024-06-29,P1026,FAS-MEN-1026,Fashion,Men's Apparel,1,6090.38,0.0,C543,South,200,77,14,S15
O13336,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,2,2666.49,0.05,C5830,North,322,78,14,S11
O13337,2024-06-29,P1011,HOM-STO-1011,Home & Kitchen,Storage,1,3964.22,0.0,C3791,North,490,43,6,S12
O13338,2024-06-29,P1013,HOM-COO-1013,Home & Kitchen,Cookware,5,3567.99,0.0,C5146,North,69,57,17,S3
O13339,2024-06-29,P1006,ELE-AUD-1006,Electronics,Audio,1,5373.44,0.0,C4573,South,297,20,16,S3
O13340,2024-06-29,P1022,FAS-FOO-1022,Fashion,Footwear,3,2660.16,0.0,C3277,North,372,39,3,S10
O13341,2024-06-29,P1010,HOM-COO-1010,Home & Kitchen,Cookware,4,7953.26,0.0,C3487,East,196,61,8,S7
O13342,2024-06-29,P1042,SPO-FIT-1042,Sports,Fitness Equipment,4,1392.93,0.05,C779,South,285,22,4,S11
O13343,2024-06-29,P1043,SPO-OUT-1043,Sports,Outdoor Gear,2,1604.67,0.0,C1035,North,34,22,19,S5
O13344,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,1,2439.61,0.0,C2011,East,294,54,14,S11
O13345,2024-06-29,P1028,FAS-FOO-1028,Fashion,Footwear,6,912.4,0.0,C3540,West,134,19,16,S12
O13346,2024-06-29,P1036,BEA-SKI-1036,Beauty,Skincare,5,7478.37,0.0,C5205,South,185,65,11,S2
O13347,2024-06-29,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7831.0,0.05,C3205,North,55,76,11,S7
O13348,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6594.16,0.0,C3045,East,114,52,11,S9
O13349,2024-06-29,P1037,BEA-HAI-1037,Beauty,Haircare,4,2507.42,0.0,C2189,North,474,40,13,S13
O13350,2024-06-29,P1025,FAS-FOO-1025,Fashion,Footwear,4,2580.17,0.0,C1519,East,493,34,14,S7
O13351,2024-06-29,P1033,BEA-HAI-1033,Beauty,Haircare,1,7308.84,0.0,C1780,South,120,63,15,S8
O13352,2024-06-29,P1013,HOM-COO-1013,Home & Kitchen,Cookware,1,3505.59,0.05,C1697,South,151,59,17,S3
O13353,2024-06-29,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2252.42,0.0,C564,Central,260,30,8,S15
O13354,2024-06-29,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3605.26,0.0,C3294,South,124,31,17,S3
O13355,2024-06-29,P1011,HOM-STO-1011,Home & Kitchen,Storage,2,3845.0,0.15,C2584,South,111,61,6,S12
O13356,2024-06-29,P1035,BEA-HAI-1035,Beauty,Haircare,5,3791.94,0.0,C4088,West,191,61,7,S12
O13357,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,1,6593.46,0.15,C3472,Central,448,49,11,S9
O13358,2024-06-29,P1033,BEA-HAI-1033,Beauty,Haircare,1,6994.97,0.0,C5195,North,287,63,15,S8
O13359,2024-06-29,P1035,BEA-HAI-1035,Beauty,Haircare,2,3736.98,0.0,C28,South,332,65,7,S12
O13360,2024-06-29,P1032,BEA-SKI-1032,Beauty,Skincare,3,909.66,0.1,C2888,East,374,45,5,S6
O13361,2024-06-29,P1014,HOM-STO-1014,Home & Kitchen,Storage,4,2672.39,0.05,C2516,North,228,69,17,S12
O13362,2024-06-29,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2048.13,,C3554,North,76,61,4,S13
O13363,2024-06-29,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,5,917.94,0.05,C328,North,261,66,20,S8
O13364,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,1,2565.61,0.1,C1099,South,104,54,14,S11
O13365,2024-06-29,P1023,FAS-MEN-1023,Fashion,Men's Apparel,3,1800.02,0.0,C5641,SOUTH,332,69,10,S5
O13366,2024-06-29,P1026,FAS-MEN-1026,Fashion,Men's Apparel,7,6040.78,0.0,C413,South,276,52,14,S15
O13367,2024-06-29,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,516.33,0.0,C1442,West,449,72,11,S3
O13368,2024-06-29,P1013,HOM-COO-1013,Home & Kitchen,Cookware,1,3778.9,0.0,C2308,South,278,15,17,S3
O13369,2024-06-29,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,885.46,0.0,C1848,Central,309,18,11,S5
O13370,2024-06-29,P1049,SPO-OUT-1049,Sports,Outdoor Gear,3,3512.88,0.0,C15,South,432,43,3,S5
O13371,2024-06-29,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1382.92,0.0,C3704,West,215,39,4,S11
O13372,2024-06-29,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,5,7492.82,0.1,C2528,South,52,62,19,S7
O13373,2024-06-29,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,1,7958.25,0.0,C2102,EAST,269,30,19,S7
O13374,2024-06-29,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,1,6692.58,0.0,C570,North,428,58,10,S9
O13375,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,2,2635.17,0.0,C2137,East,225,45,14,S11
O13376,2024-06-29,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,850.61,0.15,C2313,North,226,74,11,S5
O13377,2024-06-29,P1011,HOM-STO-1011,Home & Kitchen,Storage,5,4002.83,0.05,C5348,South,307,18,6,S12
O13378,2024-06-29,P1006,ELE-AUD-1006,Electronics,Audio,1,5351.75,0.2,C833,North,196,52,16,S3
O13379,2024-06-29,P1005,ELE-WEA-1005,Electronics,Wearables,6,4667.05,0.0,C2176,North,249,15,4,S14
O13380,2024-06-29,P1048,SPO-FIT-1048,Sports,Fitness Equipment,3,2390.07,0.0,C2121,Central,278,46,8,S15
O13381,2024-06-29,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2282.78,0.05,C856,West,99,75,8,S15
O13382,2024-06-29,P1030,BEA-SKI-1030,Beauty,Skincare,7,5525.0,0.05,C626,West,410,53,11,S8
O13383,2024-06-29,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3072.82,0.0,C4186,South,380,63,8,S14
O13384,2024-06-29,P1031,BEA-HAI-1031,Beauty,Haircare,2,2589.55,0.0,C822,East,286,48,14,S11
O13385,2024-06-29,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3639.78,0.0,C2572,West,194,42,3,S5
O13386,2024-06-29,P1013,HOM-COO-1013,Home & Kitchen,Cookware,2,3584.47,0.0,C43,NORTH,477,59,17,S3
O13387,2024-06-29,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,8,4061.0,0.0,C1319,North,101,62,7,S5
O13388,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,1,1704.11,0.15,C86,East,375,29,11,S6
O13389,2024-06-29,P1043,SPO-OUT-1043,Sports,Outdoor Gear,3,1531.27,0.0,C2944,North,272,44,19,S5
O13390,2024-06-29,P1028,FAS-FOO-1028,Fashion,Footwear,6,883.49,0.0,C2199,West,229,67,16,S12
O13391,2024-06-29,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3350.04,0.15,C5699,Central,402,46,8,S14
O13392,2024-06-29,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3835.5,0.2,C91,Central,498,52,13,S13
O13393,2024-06-29,P1044,SPO-FIT-1044,Sports,Fitness Equipment,2,2978.04,0.0,C4436,North,226,58,13,S10
O13394,2024-06-29,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6477.27,0.0,C4338,Central,275,45,10,S9
O13395,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,2,1706.12,0.0,C4905,West,451,31,11,S6
O13396,2024-06-29,P1049,SPO-OUT-1049,Sports,Outdoor Gear,3,3666.1,0.05,C567,South,188,73,3,S5
O13397,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6259.98,0.0,C4310,East,418,44,11,S9
O13398,2024-06-29,P1041,SPO-OUT-1041,Sports,Outdoor Gear,1,501.93,0.0,C1691,West,468,75,11,S3
O13399,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,1,1740.27,0.0,C4150,West,72,16,11,S6
O13400,2024-06-29,P1040,SPO-FIT-1040,Sports,Fitness Equipment,2,5271.83,0.0,C3130,East,214,43,4,S10
O13401,2024-06-29,P1046,SPO-FIT-1046,Sports,Fitness Equipment,3,811.56,0.0,C3193,East,184,78,11,S5
O13402,2024-06-29,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3506.4,0.0,C2957,West,328,68,3,S5
O13403,2024-06-29,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2653.14,0.1,C5864,West,71,59,17,S12
O13404,2024-06-29,P1043,SPO-OUT-1043,Sports,Outdoor Gear,1,1520.09,0.0,C2402,EAST,197,36,19,S5
O13405,2024-06-29,P1034,BEA-SKI-1034,Beauty,Skincare,3,7704.23,0.1,C806,East,283,54,17,S4
O13406,2024-06-29,P1010,HOM-COO-1010,Home & Kitchen,Cookware,6,7674.08,0.0,C2248,West,164,40,8,S7
O13407,2024-06-29,P1048,SPO-FIT-1048,Sports,Fitness Equipment,4,2244.36,0.1,C3288,North,291,69,8,S15
O13408,2024-06-29,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6678.31,,C2602,North,299,59,6,S5
O13409,2024-06-29,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,5,3737.67,0.0,C2667,Central,307,71,7,S5
O13410,2024-06-29,P1028,FAS-FOO-1028,Fashion,Footwear,7,889.73,0.0,C1054,North,261,53,16,S12
O13411,2024-06-29,P1029,FAS-MEN-1029,Fashion,Men's Apparel,4,1403.44,0.0,C4674,West,29,63,12,S14
O13412,2024-06-29,P1045,SPO-OUT-1045,Sports,Outdoor Gear,10,7802.23,0.2,C3619,East,110,50,11,S7
O13413,2024-06-29,P1028,FAS-FOO-1028,Fashion,Footwear,9,862.52,0.2,C211,East,146,51,16,S12
O13414,2024-06-29,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,541.5,0.0,C543,East,186,69,11,S3
O13415,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,2,6250.17,0.0,C2669,North,103,23,11,S9
O13416,2024-06-29,P1030,BEA-SKI-1030,Beauty,Skincare,7,5604.47,0.0,C543,North,243,40,11,S8
O13417,2024-06-29,P1024,FAS-WOM-1024,Fashion,Women's Apparel,2,2073.35,0.05,C1119,North,451,57,4,S13
O13418,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,3,6352.87,0.0,C615,East,281,49,11,S9
O13419,2024-06-29,P1003,ELE-AUD-1003,Electronics,Audio,2,2976.29,0.0,C3456,West,304,44,19,S3
O13420,2024-06-29,P1020,FAS-MEN-1020,Fashion,Men's Apparel,2,3911.44,0.0,C2239,CENTRAL,343,43,13,S13
O13421,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,3,1718.73,0.0,C1521,North,167,19,11,S6
O13422,2024-06-29,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2946.47,0.0,C1410,South,221,46,13,S10
O13423,2024-06-29,P1000,ELE-AUD-1000,Electronics,Audio,1,3623.09,0.0,C4713,Central,250,20,18,S7
O13424,2024-06-29,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3955.91,0.0,C253,South,150,69,13,S13
O13425,2024-06-29,P1003,ELE-AUD-1003,Electronics,Audio,4,2944.33,0.05,C1425,East,263,36,19,S3
O13426,2024-06-29,P1038,BEA-SKI-1038,Beauty,Skincare,8,7199.46,0.0,C3707,West,28,60,16,S1
O13427,2024-06-29,P1042,SPO-FIT-1042,Sports,Fitness Equipment,1,1267.52,0.05,C2683,South,77,47,4,S11
O13428,2024-06-29,P1017,HOM-STO-1017,Home & Kitchen,Storage,8,6052.46,0.1,C4421,South,97,26,14,S12
O13429,2024-06-29,P1032,BEA-SKI-1032,Beauty,Skincare,3,908.42,0.0,C1249,Central,31,66,5,S6
O13430,2024-06-29,P1026,FAS-MEN-1026,Fashion,Men's Apparel,2,6090.55,0.1,C274,East,175,34,14,S15
O13431,2024-06-29,P1039,BEA-HAI-1039,Beauty,Haircare,3,3703.08,0.2,C4495,North,214,76,14,S5
O13432,2024-06-29,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,4,7824.11,0.0,C4646,South,77,54,19,S7
O13433,2024-06-29,P1008,ELE-WEA-1008,Electronics,Wearables,1,1668.18,0.0,C2720,West,108,56,11,S6
O13434,2024-06-29,P1025,FAS-FOO-1025,Fashion,Footwear,1,2570.1,0.05,C813,North,483,38,14,S7
O13435,2024-06-29,P1017,HOM-STO-1017,Home & Kitchen,Storage,4,6047.08,0.0,C1673,North,471,33,14,S12
O13436,2024-06-29,P1036,BEA-SKI-1036,Beauty,Skincare,6,7345.6,0.05,C522,North,303,66,11,S2
O13437,2024-06-29,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,4,7807.12,0.0,C2999,North,35,62,19,S7
O13438,2024-06-29,P1003,ELE-AUD-1003,Electronics,Audio,2,3160.25,0.1,C2826,North,433,38,19,S3
O13439,2024-06-29,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,4,7981.54,0.0,C174,North,431,22,19,S7
O13440,2024-06-29,P1027,FAS-WOM-1027,Fashion,Women's Apparel,4,6873.65,0.0,C1093,South,338,62,6,S5
O13441,2024-06-29,P1047,SPO-OUT-1047,Sports,Outdoor Gear,1,7721.35,0.2,C37,South,415,41,13,S3
O13442,2024-06-29,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,1,908.1,0.1,C951,Central,215,21,20,S8
O13443,2024-06-29,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6424.81,0.0,C947,East,423,58,6,S5
O13444,2024-06-29,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,1,6307.56,0.15,C1733,West,107,26,11,S9
O13445,2024-06-30,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,1,6904.34,0.05,C2774,West,303,46,10,S9
O13446,2024-06-30,P1033,BEA-HAI-1033,Beauty,Haircare,1,7336.78,0.0,C2445,South,224,57,15,S8
O13447,2024-06-30,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5344.14,0.0,C3440,West,91,25,12,S9
O13448,2024-06-30,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6331.95,0.0,C4388,West,428,50,6,S5
O13449,2024-06-30,P1000,ELE-AUD-1000,Electronics,Audio,1,3804.06,0.05,C316,Central,271,48,18,S7
O13450,2024-06-30,P1032,BEA-SKI-1032,Beauty,Skincare,3,913.66,0.0,C162,Central,54,25,5,S6
O13451,2024-06-30,P1023,FAS-MEN-1023,Fashion,Men's Apparel,3,1812.77,0.0,C4725,West,455,69,10,S5
O13452,2024-06-30,P1038,BEA-SKI-1038,Beauty,Skincare,7,7073.62,0.0,C3529,Central,21,72,16,S1
O13453,2024-06-30,P1023,FAS-MEN-1023,Fashion,Men's Apparel,2,1814.45,0.1,C4872,South,86,61,10,S5
O13454,2024-06-30,P1029,FAS-MEN-1029,Fashion,Men's Apparel,3,1437.31,0.0,C5660,South,333,74,12,S14
O13455,2024-06-30,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,3,8092.06,0.0,C1119,South,42,37,19,S7
O13456,2024-06-30,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2738.98,0.0,C5958,West,462,78,17,S12
O13457,2024-06-30,P1023,FAS-MEN-1023,Fashion,Men's Apparel,2,1950.01,0.0,C249,Central,74,57,10,S5
O13458,2024-06-30,P1005,ELE-WEA-1005,Electronics,Wearables,4,4586.12,0.0,C540,North,495,75,4,S14
O13459,2024-06-30,P1030,BEA-SKI-1030,Beauty,Skincare,8,5482.54,0.05,C2866,South,134,27,11,S8
O13460,2024-06-30,P1046,SPO-FIT-1046,Sports,Fitness Equipment,2,846.35,0.0,C4032,North,142,47,11,S5
O13461,2024-06-30,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,881.42,0.1,C4247,East,445,37,11,S5
O13462,2024-06-30,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,854.44,0.0,C5658,West,251,54,11,S5
O13463,2024-06-30,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1384.13,0.15,C5769,East,412,70,4,S11
O13464,2024-06-30,P1028,FAS-FOO-1028,Fashion,Footwear,7,903.56,0.0,C2286,West,53,31,16,S12
O13465,2024-06-30,P1005,ELE-WEA-1005,Electronics,Wearables,8,4658.19,0.0,C1049,West,432,47,4,S14
O13466,2024-06-30,P1006,ELE-AUD-1006,Electronics,Audio,1,5344.1,0.0,C1901,South,154,60,16,S3
O13467,2024-06-30,P1037,BEA-HAI-1037,Beauty,Haircare,8,2653.91,0.0,C1777,North,361,64,13,S13
O13468,2024-06-30,P1041,SPO-OUT-1041,Sports,Outdoor Gear,4,510.7,0.05,C5314,North,438,16,11,S3
O13469,2024-06-30,P1002,ELE-WEA-1002,Electronics,Wearables,1,6261.49,0.0,C979,South,264,63,5,S8
O13470,2024-06-30,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,2,7398.59,0.0,C2310,South,177,18,19,S7
O13471,2024-06-30,P1038,BEA-SKI-1038,Beauty,Skincare,8,7188.36,0.0,C2223,East,370,35,16,S1
O13472,2024-06-30,P1042,SPO-FIT-1042,Sports,Fitness Equipment,5,1308.23,0.0,C5848,East,294,41,4,S11
O13473,2024-06-30,P1010,HOM-COO-1010,Home & Kitchen,Cookware,3,7844.3,0.0,C4283,South,321,76,8,S7
O13474,2024-06-30,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2891.03,0.0,C5265,East,288,28,13,S10
O13475,2024-06-30,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,4,907.85,0.0,C647,West,342,79,20,S8
O13476,2024-06-30,P1041,SPO-OUT-1041,Sports,Outdoor Gear,1,545.23,0.15,C1707,South,300,45,11,S3
O13477,2024-06-30,P1048,SPO-FIT-1048,Sports,Fitness Equipment,3,2279.08,0.0,C880,South,32,64,8,S15
O13478,2024-06-30,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7306.57,0.0,C5095,West,428,30,13,S3
O13479,2024-06-30,P1030,BEA-SKI-1030,Beauty,Skincare,8,5372.33,0.0,C4608,South,78,31,11,S8
O13480,2024-06-30,P1003,ELE-AUD-1003,Electronics,Audio,3,3046.79,0.05,C107,East,141,49,19,S3
O13481,2024-06-30,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5307.57,0.2,C513,West,222,18,12,S9
O13482,2024-06-30,P1030,BEA-SKI-1030,Beauty,Skincare,4,5388.58,0.0,C2258,East,391,40,11,S8
O13483,2024-06-30,P1003,ELE-AUD-1003,Electronics,Audio,1,2957.58,0.15,C255,West,393,77,19,S3
O13484,2024-06-30,P1008,ELE-WEA-1008,Electronics,Wearables,1,1733.48,0.05,C4567,North,296,52,11,S6
O13485,2024-06-30,P1044,SPO-FIT-1044,Sports,Fitness Equipment,4,2945.65,0.0,C4669,West,365,29,13,S10
O13486,2024-06-30,P1022,FAS-FOO-1022,Fashion,Footwear,6,2616.32,0.0,C5418,South,399,59,3,S10
O13487,2024-06-30,P1028,FAS-FOO-1028,Fashion,Footwear,5,868.13,,C633,North,119,15,16,S12
O13488,2024-06-30,P1045,SPO-OUT-1045,Sports,Outdoor Gear,5,7575.98,0.1,C306,East,346,42,11,S7
O13489,2024-06-30,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,856.62,0.0,C5256,South,250,58,11,S5
O13490,2024-06-30,P1005,ELE-WEA-1005,Electronics,Wearables,8,4502.34,0.2,C4848,North,43,52,4,S14
O13491,2024-06-30,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6327.59,0.0,C905,North,211,48,10,S9
O13492,2024-06-30,P1035,BEA-HAI-1035,Beauty,Haircare,1,3849.21,0.0,C4975,EAST,351,30,7,S12
O13493,2024-06-30,P1033,BEA-HAI-1033,Beauty,Haircare,1,6958.15,0.0,C2277,South,61,62,15,S8
O13494,2024-06-30,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7239.8,0.1,C353,West,191,67,13,S3
O13495,2024-06-30,P1043,SPO-OUT-1043,Sports,Outdoor Gear,3,1487.08,0.0,C2939,South,409,18,19,S5
O13496,2024-06-30,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,4,7542.92,0.0,C4639,North,482,71,19,S7
O13497,2024-06-30,P1036,BEA-SKI-1036,Beauty,Skincare,4,7200.83,0.0,C752,North,60,54,11,S2
O13498,2024-06-30,P1031,BEA-HAI-1031,Beauty,Haircare,6,2601.55,0.05,C1975,North,401,64,14,S11
O13499,2024-06-30,P1029,FAS-MEN-1029,Fashion,Men's Apparel,5,1388.23,0.0,C4100,SOUTH,193,70,12,S14
O13500,2024-06-30,P1005,ELE-WEA-1005,Electronics,Wearables,3,4652.07,0.0,C5280,Central,155,19,4,S14
O13501,2024-06-30,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,8,3888.03,0.1,C968,North,413,71,7,S5
O13502,2024-06-30,P1009,ELE-AUD-1009,Electronics,Audio,7,1422.33,0.2,C5937,South,36,76,15,S12
O13503,2024-06-30,P1048,SPO-FIT-1048,Sports,Fitness Equipment,3,2212.63,0.1,C4825,South,127,35,8,S15
O13504,2024-06-30,P1008,ELE-WEA-1008,Electronics,Wearables,1,1753.61,0.0,C2940,South,477,19,11,S6
O13505,2024-06-30,P1045,SPO-OUT-1045,Sports,Outdoor Gear,6,7747.6,0.0,C3232,West,253,38,11,S7
O13506,2024-06-30,P1042,SPO-FIT-1042,Sports,Fitness Equipment,1,1362.12,0.0,C485,Central,404,16,4,S11
O13507,2024-06-30,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,4,3852.88,0.0,C1950,South,21,62,7,S5
O13508,2024-06-30,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3794.57,0.0,C5296,West,335,23,3,S5
O13509,2024-06-30,P1014,HOM-STO-1014,Home & Kitchen,Storage,3,2717.39,0.05,C2558,South,350,45,17,S12
O13510,2024-06-30,P1006,ELE-AUD-1006,Electronics,Audio,1,4896.19,0.0,,North,165,65,16,S3
O13511,2024-06-30,P1027,FAS-WOM-1027,Fashion,Women's Apparel,4,6644.17,0.0,C1779,North,65,60,6,S5
O13512,2024-06-30,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,813.82,0.0,C4121,North,87,21,11,S5
O13513,2024-06-30,P1043,SPO-OUT-1043,Sports,Outdoor Gear,3,1607.0,0.0,C1734,Central,49,37,19,S5
O13514,2024-06-30,P1043,SPO-OUT-1043,Sports,Outdoor Gear,1,1480.67,0.0,C2921,West,47,55,19,S5
O13515,2024-06-30,P1003,ELE-AUD-1003,Electronics,Audio,6,3244.99,0.0,C4671,EAST,498,39,19,S3
O13516,2024-06-30,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2083.62,0.0,C1019,South,107,32,4,S13
O13517,2024-06-30,P1034,BEA-SKI-1034,Beauty,Skincare,6,8034.59,0.15,C4135,East,69,19,17,S4
O13518,2024-06-30,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,8,4006.97,0.05,C4072,West,495,75,7,S5
O13519,2024-06-30,P1040,SPO-FIT-1040,Sports,Fitness Equipment,1,5423.57,0.0,C2954,West,173,31,4,S10
O13520,2024-06-30,P1032,BEA-SKI-1032,Beauty,Skincare,2,865.06,0.0,C5719,Central,162,65,5,S6
O13521,2024-06-30,P1024,FAS-WOM-1024,Fashion,Women's Apparel,3,1967.03,0.0,C5640,East,452,33,4,S13
O13522,2024-06-30,P1045,SPO-OUT-1045,Sports,Outdoor Gear,8,8009.26,0.0,C2490,South,206,47,11,S7
O13523,2024-06-30,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,5,927.4,0.0,C3470,Central,282,39,20,S8
O13524,2024-06-30,P1011,HOM-STO-1011,Home & Kitchen,Storage,3,3952.83,0.0,C2588,North,270,24,6,S12
O13525,2024-06-30,P1016,HOM-COO-1016,Home & Kitchen,Cookware,7,1334.97,0.0,C4763,East,208,47,6,S13
O13526,2024-06-30,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,4,932.2,0.0,C4010,North,292,19,20,S8
O13527,2024-06-30,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,1993.27,0.0,C4604,South,182,56,4,S13
O13528,2024-06-30,P1041,SPO-OUT-1041,Sports,Outdoor Gear,1,506.95,0.05,C2494,West,360,24,11,S3
